layer,problem_i,problem_j,projector_similarity
3,dependency-00002,iterative-00003,0.997524830052116
3,dependency-00002,ontology-00003,0.9972298269929916
3,dependency-00002,dependency-00003,0.9969485086288341
3,dependency-00002,iterative-00004,0.9973581258642735
3,dependency-00002,ontology-00004,0.997421629460802
3,dependency-00002,dependency-00004,0.9973827311916541
3,dependency-00002,iterative-00005,0.9966163054259307
3,dependency-00002,ontology-00005,0.9971434801127437
3,dependency-00002,dependency-00005,0.9966717640094156
3,iterative-00003,iterative-00000,0.9961556383624772
3,iterative-00003,ontology-00000,0.9975003683803756
3,iterative-00003,dependency-00000,0.997680976551691
3,iterative-00003,iterative-00001,0.99691525733253
3,iterative-00003,ontology-00001,0.9967787226212849
3,iterative-00003,dependency-00001,0.9965786097590095
3,iterative-00003,iterative-00002,0.9967101293942725
3,iterative-00003,ontology-00002,0.9967357067820392
3,iterative-00003,dependency-00002,0.997524830052116
3,iterative-00003,iterative-00003,0.9999999999999991
3,iterative-00003,ontology-00003,0.996344043747559
3,iterative-00003,dependency-00003,0.9960283949935713
3,iterative-00003,iterative-00004,0.996922598966378
3,iterative-00003,ontology-00004,0.9965852377257854
3,iterative-00003,dependency-00004,0.9966987347983104
3,iterative-00003,iterative-00005,0.9958243498979059
3,iterative-00003,ontology-00005,0.9968647142558937
3,iterative-00003,dependency-00005,0.9971268736655297
3,ontology-00003,iterative-00000,0.99640637428194
3,ontology-00003,ontology-00000,0.9965072904482775
3,ontology-00003,dependency-00000,0.9968691149731047
3,ontology-00003,iterative-00001,0.9968223464783985
3,ontology-00003,ontology-00001,0.9962713965014347
3,ontology-00003,dependency-00001,0.9965709292133282
3,ontology-00003,iterative-00002,0.9967308470225685
3,ontology-00003,ontology-00002,0.9970312556375445
3,ontology-00003,dependency-00002,0.9972298269929916
3,ontology-00003,iterative-00003,0.996344043747559
3,ontology-00003,ontology-00003,1.0
3,ontology-00003,dependency-00003,0.9956082561678916
3,ontology-00003,iterative-00004,0.9963930174739306
3,ontology-00003,ontology-00004,0.9964352198824153
3,ontology-00003,dependency-00004,0.9965387688573636
3,ontology-00003,iterative-00005,0.9956560889878563
3,ontology-00003,ontology-00005,0.9963253783789896
3,ontology-00003,dependency-00005,0.9956176421794123
3,dependency-00003,iterative-00000,0.9962670894840469
3,dependency-00003,ontology-00000,0.9964209655792531
3,dependency-00003,dependency-00000,0.9971759583100728
3,dependency-00003,iterative-00001,0.9965740289264506
3,dependency-00003,ontology-00001,0.9963942737106112
3,dependency-00003,dependency-00001,0.9970835562001215
3,dependency-00003,iterative-00002,0.9964691403968766
3,dependency-00003,ontology-00002,0.9973145670738733
3,dependency-00003,dependency-00002,0.9969485086288341
3,dependency-00003,iterative-00003,0.9960283949935713
3,dependency-00003,ontology-00003,0.9956082561678916
3,dependency-00003,dependency-00003,1.0
3,dependency-00003,iterative-00004,0.9965142519349344
3,dependency-00003,ontology-00004,0.9976506956933074
3,dependency-00003,dependency-00004,0.996423319903847
3,dependency-00003,iterative-00005,0.9966672327822224
3,dependency-00003,ontology-00005,0.9972133243012473
3,dependency-00003,dependency-00005,0.9968357511243364
3,iterative-00004,iterative-00000,0.9963593735808467
3,iterative-00004,ontology-00000,0.997609529028496
3,iterative-00004,dependency-00000,0.9974949984419422
3,iterative-00004,iterative-00001,0.9965982257886183
3,iterative-00004,ontology-00001,0.996889400466414
3,iterative-00004,dependency-00001,0.9967811464267645
3,iterative-00004,iterative-00002,0.9975078883690763
3,iterative-00004,ontology-00002,0.9972363231936088
3,iterative-00004,dependency-00002,0.9973581258642735
3,iterative-00004,iterative-00003,0.9969225989663779
3,iterative-00004,ontology-00003,0.9963930174739306
3,iterative-00004,dependency-00003,0.9965142519349344
3,iterative-00004,iterative-00004,1.0000000000000004
3,iterative-00004,ontology-00004,0.997087409962711
3,iterative-00004,dependency-00004,0.9975967330624471
3,iterative-00004,iterative-00005,0.9968119132871724
3,iterative-00004,ontology-00005,0.9975804554680552
3,iterative-00004,dependency-00005,0.9957309720586729
3,ontology-00004,iterative-00000,0.9962893243567786
3,ontology-00004,ontology-00000,0.9970364093996844
3,ontology-00004,dependency-00000,0.9976970488822616
3,ontology-00004,iterative-00001,0.9969455109819187
3,ontology-00004,ontology-00001,0.9960365313517153
3,ontology-00004,dependency-00001,0.9964281730685991
3,ontology-00004,iterative-00002,0.9968627968201688
3,ontology-00004,ontology-00002,0.9969519695324337
3,ontology-00004,dependency-00002,0.997421629460802
3,ontology-00004,iterative-00003,0.9965852377257854
3,ontology-00004,ontology-00003,0.9964352198824153
3,ontology-00004,dependency-00003,0.9976506956933076
3,ontology-00004,iterative-00004,0.997087409962711
3,ontology-00004,ontology-00004,1.0000000000000002
3,ontology-00004,dependency-00004,0.9972779885116677
3,ontology-00004,iterative-00005,0.9969340604174801
3,ontology-00004,ontology-00005,0.9974021043750414
3,ontology-00004,dependency-00005,0.9970082590228342
3,dependency-00004,iterative-00000,0.9963573658294698
3,dependency-00004,ontology-00000,0.9968005924020598
3,dependency-00004,dependency-00000,0.9968930335375141
3,dependency-00004,iterative-00001,0.9968763442051297
3,dependency-00004,ontology-00001,0.996404300489946
3,dependency-00004,dependency-00001,0.9969267027973825
3,dependency-00004,iterative-00002,0.9967841598020414
3,dependency-00004,ontology-00002,0.9963720065559009
3,dependency-00004,dependency-00002,0.9973827311916541
3,dependency-00004,iterative-00003,0.9966987347983104
3,dependency-00004,ontology-00003,0.9965387688573636
3,dependency-00004,dependency-00003,0.996423319903847
3,dependency-00004,iterative-00004,0.997596733062447
3,dependency-00004,ontology-00004,0.9972779885116677
3,dependency-00004,dependency-00004,1.0000000000000004
3,dependency-00004,iterative-00005,0.996004345905648
3,dependency-00004,ontology-00005,0.9973120213726403
3,dependency-00004,dependency-00005,0.9964965034180127
3,iterative-00005,iterative-00000,0.9955099069674234
3,iterative-00005,ontology-00000,0.9965971503365665
3,iterative-00005,dependency-00000,0.9968007077135245
3,iterative-00005,iterative-00001,0.995655751715814
3,iterative-00005,ontology-00001,0.9961043200213687
3,iterative-00005,dependency-00001,0.9969652586408875
3,iterative-00005,iterative-00002,0.9961248230336087
3,iterative-00005,ontology-00002,0.9963082418949629
3,iterative-00005,dependency-00002,0.9966163054259309
3,iterative-00005,iterative-00003,0.9958243498979059
3,iterative-00005,ontology-00003,0.9956560889878563
3,iterative-00005,dependency-00003,0.9966672327822225
3,iterative-00005,iterative-00004,0.9968119132871724
3,iterative-00005,ontology-00004,0.9969340604174801
3,iterative-00005,dependency-00004,0.996004345905648
3,iterative-00005,iterative-00005,1.0
3,iterative-00005,ontology-00005,0.9970323285346772
3,iterative-00005,dependency-00005,0.9957478934186093
3,ontology-00005,iterative-00000,0.996911941837946
3,ontology-00005,ontology-00000,0.9970675036989383
3,ontology-00005,dependency-00000,0.9974938136779226
3,ontology-00005,iterative-00001,0.9968878425916187
3,ontology-00005,ontology-00001,0.9968784171126558
3,ontology-00005,dependency-00001,0.996449016217743
3,ontology-00005,iterative-00002,0.9970013168409992
3,ontology-00005,ontology-00002,0.997545682832551
3,ontology-00005,dependency-00002,0.9971434801127437
3,ontology-00005,iterative-00003,0.9968647142558937
3,ontology-00005,ontology-00003,0.9963253783789896
3,ontology-00005,dependency-00003,0.9972133243012473
3,ontology-00005,iterative-00004,0.9975804554680552
3,ontology-00005,ontology-00004,0.9974021043750412
3,ontology-00005,dependency-00004,0.9973120213726403
3,ontology-00005,iterative-00005,0.9970323285346772
3,ontology-00005,ontology-00005,1.0000000000000004
3,ontology-00005,dependency-00005,0.9966008037805822
3,dependency-00005,iterative-00000,0.9950380534232115
3,dependency-00005,ontology-00000,0.9962405627353816
3,dependency-00005,dependency-00000,0.9977177735622047
3,dependency-00005,iterative-00001,0.9963423913922852
3,dependency-00005,ontology-00001,0.9962261217996723
3,dependency-00005,dependency-00001,0.9972644646631594
3,dependency-00005,iterative-00002,0.9964624473361493
3,dependency-00005,ontology-00002,0.9956682101356533
3,dependency-00005,dependency-00002,0.9966717640094156
3,dependency-00005,iterative-00003,0.9971268736655297
3,dependency-00005,ontology-00003,0.9956176421794123
3,dependency-00005,dependency-00003,0.9968357511243364
3,dependency-00005,iterative-00004,0.9957309720586729
3,dependency-00005,ontology-00004,0.9970082590228341
3,dependency-00005,dependency-00004,0.9964965034180127
3,dependency-00005,iterative-00005,0.9957478934186093
3,dependency-00005,ontology-00005,0.9966008037805822
3,dependency-00005,dependency-00005,1.0
